Kind,Name,CountClassCoupled,PercentLackOfCohesion,PercentLackOfCohesionModified,SumCyclomatic,CountLineCode,CountLineComment
File,"AllGrouping.java",,,,2,9,10
File,"AvgTicketAnalyzer.java",,,,3,21,1
File,"AvgTicketAnalyzer.java",,,,3,21,1
File,"Bridge.java",,,,9,57,21
File,"Component.java",,,,4,21,17
File,"Component.java",,,,4,21,17
File,"Component.java",,,,4,21,17
File,"Component.java",,,,3,14,13
File,"Component.java",,,,4,21,17
File,"Component.java",,,,4,20,17
File,"ComponentExecutor.java",,,,9,33,9
File,"ComponentExecutor.java",,,,9,33,9
File,"ComponentExecutor.java",,,,4,23,6
File,"ComponentExecutor.java",,,,7,28,9
File,"ComponentExecutor.java",,,,9,33,9
File,"ComponentExecutor.java",,,,10,38,9
File,"Connection.java",,,,1,11,3
File,"Connection.java",,,,1,9,3
File,"Connection.java",,,,1,9,3
File,"Connection.java",,,,1,11,3
File,"Connection.java",,,,1,11,3
File,"Connection.java",,,,1,13,4
File,"EmissionEvent.java",,,,3,19,0
File,"EmissionJob.java",,,,1,30,1
File,"EmissionResolver.java",,,,3,29,0
File,"EmissionTable.java",,,,3,21,9
File,"Event.java",,,,0,3,4
File,"Event.java",,,,0,3,4
File,"Event.java",,,,0,3,4
File,"Event.java",,,,0,4,8
File,"Event.java",,,,0,4,8
File,"Event.java",,,,0,3,4
File,"EventCollector.java",,,,9,37,7
File,"EventCollector.java",,,,9,37,7
File,"EventCollector.java",,,,9,37,7
File,"EventCollector.java",,,,9,37,7
File,"EventDispatcher.java",,,,7,36,4
File,"EventDispatcher.java",,,,5,29,4
File,"EventDispatcher.java",,,,5,29,4
File,"EventDispatcher.java",,,,5,29,4
File,"EventDispatcher.java",,,,5,29,4
File,"EventJoiner.java",,,,5,60,2
File,"EventQueue.java",,,,1,9,3
File,"EventQueue.java",,,,1,9,3
File,"EventQueue.java",,,,1,9,3
File,"EventQueue.java",,,,1,11,3
File,"EventQueue.java",,,,1,9,3
File,"EventQueue.java",,,,1,9,3
File,"EventWindow.java",,,,5,24,6
File,"EventWindow.java",,,,5,24,6
File,"FieldsGrouping.java",,,,1,9,13
File,"FieldsGrouping.java",,,,1,9,13
File,"FieldsGrouping.java",,,,1,9,13
File,"FieldsGrouping.java",,,,1,9,13
File,"FieldsGrouping.java",,,,3,14,13
File,"FixedTimeWindowingStrategy.java",,,,1,6,3
File,"FixedTimeWindowingStrategy.java",,,,1,6,3
File,"FraudDetectionJob.java",,,,1,25,4
File,"FraudDetectionJob.java",,,,1,25,4
File,"GroupByTransactionId.java",,,,1,10,0
File,"GroupingStrategy.java",,,,0,4,8
File,"GroupingStrategy.java",,,,0,4,8
File,"GroupingStrategy.java",,,,0,5,9
File,"GroupingStrategy.java",,,,0,4,8
File,"GroupingStrategy.java",,,,0,4,8
File,"InstanceExecutor.java",,,,5,27,8
File,"InstanceExecutor.java",,,,5,27,8
File,"InstanceExecutor.java",,,,3,16,8
File,"InstanceExecutor.java",,,,5,27,8
File,"InstanceExecutor.java",,,,5,27,8
File,"Job.java",,,,5,24,16
File,"Job.java",,,,5,24,16
File,"Job.java",,,,5,24,20
File,"Job.java",,,,5,24,16
File,"Job.java",,,,5,24,16
File,"Job.java",,,,5,24,16
File,"JobStarter.java",,,,16,88,30
File,"JobStarter.java",,,,11,56,21
File,"JobStarter.java",,,,13,69,28
File,"JobStarter.java",,,,16,88,30
File,"JobStarter.java",,,,16,88,30
File,"JobStarter.java",,,,17,105,43
File,"JoinOperator.java",,,,3,13,9
File,"Logger.java",,,,1,6,0
File,"Logger.java",,,,1,6,0
File,"Logger.java",,,,1,6,0
File,"Logger.java",,,,1,6,0
File,"Logger.java",,,,1,6,0
File,"NameEventPair.java",,,,4,19,5
File,"NamedEventQueue.java",,,,1,10,3
File,"NamedStream.java",,,,0,1,20
File,"NamedStreams.java",,,,4,20,8
File,"Operator.java",,,,3,19,19
File,"Operator.java",,,,3,20,19
File,"Operator.java",,,,3,17,19
File,"Operator.java",,,,5,23,24
File,"Operator.java",,,,1,8,9
File,"Operator.java",,,,3,19,19
File,"OperatorExecutor.java",,,,5,29,12
File,"OperatorExecutor.java",,,,6,26,4
File,"OperatorExecutor.java",,,,6,26,4
File,"OperatorExecutor.java",,,,6,26,4
File,"OperatorExecutor.java",,,,6,26,4
File,"OperatorExecutor.java",,,,6,26,4
File,"OperatorInstanceExecutor.java",,,,9,40,15
File,"OperatorInstanceExecutor.java",,,,7,34,13
File,"OperatorInstanceExecutor.java",,,,5,30,13
File,"OperatorInstanceExecutor.java",,,,7,34,13
File,"OperatorInstanceExecutor.java",,,,10,45,15
File,"ParallelizedVehicleCountJob1.java",,,,1,16,0
File,"ParallelizedVehicleCountJob2.java",,,,1,16,1
File,"ParallelizedVehicleCountJob3.java",,,,1,17,0
File,"Process.java",,,,4,15,13
File,"Process.java",,,,4,15,12
File,"Process.java",,,,4,15,13
File,"Process.java",,,,4,15,13
File,"Process.java",,,,4,15,13
File,"Process.java",,,,4,15,13
File,"ScoreAggregator.java",,,,3,24,0
File,"ScoreAggregator.java",,,,3,24,0
File,"ScoreStorage.java",,,,4,20,9
File,"ScoreStorage.java",,,,4,20,9
File,"ScoreStorage.java",,,,4,20,9
File,"SensorReader.java",,,,7,41,2
File,"SensorReader.java",,,,8,49,6
File,"ShuffleGrouping.java",,,,3,15,12
File,"ShuffleGrouping.java",,,,3,15,12
File,"ShuffleGrouping.java",,,,3,15,12
File,"ShuffleGrouping.java",,,,3,15,12
File,"ShuffleGrouping.java",,,,3,15,12
File,"SlidingTimeWindowingStrategy.java",,,,11,54,27
File,"SlidingTimeWindowingStrategy.java",,,,11,54,27
File,"Source.java",,,,1,8,12
File,"Source.java",,,,1,11,12
File,"Source.java",,,,1,8,8
File,"Source.java",,,,1,10,12
File,"Source.java",,,,1,10,12
File,"Source.java",,,,1,8,12
File,"SourceExecutor.java",,,,6,24,5
File,"SourceExecutor.java",,,,6,24,5
File,"SourceExecutor.java",,,,6,31,13
File,"SourceExecutor.java",,,,6,24,5
File,"SourceExecutor.java",,,,6,24,5
File,"SourceExecutor.java",,,,6,24,5
File,"SourceInstanceExecutor.java",,,,7,32,13
File,"SourceInstanceExecutor.java",,,,7,32,13
File,"SourceInstanceExecutor.java",,,,7,32,13
File,"SourceInstanceExecutor.java",,,,7,32,13
File,"SourceInstanceExecutor.java",,,,5,28,13
File,"State.java",,,,0,3,4
File,"State.java",,,,0,3,4
File,"Stateful.java",,,,0,5,16
File,"Stateful.java",,,,0,5,16
File,"Stream.java",,,,11,55,26
File,"Stream.java",,,,7,38,25
File,"Stream.java",,,,3,19,18
File,"Stream.java",,,,9,47,25
File,"Stream.java",,,,7,38,25
File,"Stream.java",,,,3,17,18
File,"StreamChannel.java",,,,3,16,9
File,"StreamChannel.java",,,,2,14,9
File,"StreamChannel.java",,,,2,14,9
File,"StreamChannel.java",,,,2,13,9
File,"StreamForkJob.java",,,,1,19,3
File,"StreamMergeJob.java",,,,1,21,6
File,"StreamSplitJob.java",,,,1,21,4
File,"Streams.java",,,,5,21,13
File,"Streams.java",,,,5,21,13
File,"Streams.java",,,,5,21,13
File,"Streams.java",,,,5,21,13
File,"SystemUsageAnalyzer.java",,,,3,22,8
File,"SystemUsageJob.java",,,,1,16,1
File,"TemperatureEvent.java",,,,2,14,3
File,"TemperatureEventSource.java",,,,9,62,20
File,"TestWindowedAnalyzer.java",,,,4,24,0
File,"TimedEvent.java",,,,0,4,8
File,"TimedEvent.java",,,,0,4,8
File,"TollBooth.java",,,,6,38,0
File,"TransactionEvent.java",,,,2,25,3
File,"TransactionEvent.java",,,,2,25,3
File,"TransactionEvent.java",,,,3,27,3
File,"TransactionFieldsGrouping.java",,,,1,10,0
File,"TransactionFieldsGrouping.java",,,,1,10,0
File,"TransactionScoreEvent.java",,,,1,10,3
File,"TransactionScoreEvent.java",,,,1,10,3
File,"TransactionScoreEvent.java",,,,1,10,3
File,"TransactionSource.java",,,,9,64,21
File,"TransactionSource.java",,,,10,68,21
File,"TransactionSource.java",,,,9,64,21
File,"UsageEvent.java",,,,2,15,3
